     0.162381936308769736,1,14,0
     0.144088330160849015,5,16,0
     0.207741854624177463,1,14,0
     0.219681267543101688,1,14,0
     0.168592788744453714,1,14,0
     0.182140842919916834,1,14,0
     0.195898958650959631,1,14,0
     0.207741854624177436,1,14,0
     0.296101031182564700,1,14,0
     0.203020601997363298,1,14,0
     0.149904646424700277,1,14,0
     0.127643223008486018,5,16,0
     0.253235282910546977,1,14,0
     0.257981656273814697,1,14,0
     0.242842971138698099,10,19,0
     0.181421136259351995,8,19,0
     0.288497168824704830,10,19,0
     0.405056445917701680,7,16,0
     0.356977631013041141,7,16,0
     0.338206673959639270,7,16,0
     0.417774928175733529,7,16,0
     0.374385232940291357,7,16,0
     0.341769585712177748,7,16,0
     0.310491611037694515,7,16,0
     0.374596697577241788,7,16,0
     0.152986614320998693,15,24,1
     0.158069256112250367,15,26,1
     0.227089370203820945,7,16,0
     0.137976913135588519,12,27,1
     0.154761800781799630,13,26,1
     0.134836348966390546,7,16,1
     0.661900462289180314,12,21,0
     0.164381126237457625,15,22,1
     0.167774228364026001,15,24,1
     0.365542144761271781,16,23,0
     0.134317150390939472,12,27,1
     0.136611201380787139,13,26,1
     0.432305255873417060,7,18,0
     0.112964460172525843,7,24,1
     0.161480313550537241,10,21,0
     0.154255722727845768,6,21,0
     0.461779077238377078,7,22,0
     0.230385621338278640,11,22,0
     0.148272039868922317,10,21,0
     0.126540659805901040,8,21,0
     0.236171628174557474,7,22,0
     0.141414934694845368,10,21,0
     0.178304884897057786,1,14,0
     0.192855139217131044,5,22,0
     0.082945403758696232,7,24,1
     0.156534013792716392,1,14,0
     0.181587347417209638,6,23,0
     0.130260032873249026,1,14,0
     0.144750869529612552,1,14,0
     0.396705505790915014,14,23,0
     0.119162050699297625,13,24,1
     0.129949466872279401,7,22,0
     0.396705505790915014,14,23,0
     0.186039634068867699,1,14,0
     0.157057960756140619,1,14,0
     0.120033029983553238,7,22,1
     0.163434584046536685,8,19,0
     0.167594562638266775,6,19,0
     0.447614318863803928,7,20,0
     0.121442313074839381,6,17,0
     0.122995951009237436,18,27,1
     0.149483454278574401,6,17,0
     0.117993767322984541,18,25,1
     0.149056110663104563,18,27,1
     0.383759853956122832,7,18,0
     0.130676618018816665,8,21,0
     0.595953468526564833,10,21,0
     0.141905166421574191,17,24,1
     0.108431994477106372,13,26,1
     0.135149078937020606,17,26,1
     0.369440990895389676,7,18,0
     0.254071519541455682,7,18,0
     0.404550701910152244,7,18,0
     0.191246497960592149,7,18,0
     0.630525636622586427,10,21,0
     0.634873059472452650,8,19,0
     0.645227937915900496,10,19,0
     0.647409625632816677,10,19,0
     0.118653863660850331,3,12,0
     0.216582444787132289,14,23,0
     0.190405067215619339,1,16,0
     0.156619133883440315,3,12,0
     0.113996401515408158,5,14,0
     0.188533611453268385,6,15,0
     0.121750188400754911,3,12,0
     0.129188407830057306,3,12,0
     0.132211860338350695,3,12,0
     0.124291862295146313,16,25,1
     0.158848325451357963,16,27,1
     0.193631958184330127,16,25,1
     0.162257132517736297,3,12,0
     0.166229377588859084,16,27,1
     0.127388187035050865,3,12,0
     0.138088942362115552,13,26,1
     0.137849858972646649,3,12,0
     0.126655273450740874,3,12,0
     0.137427177342901968,17,26,1
     0.164620543673330899,3,12,0
     0.185911373197137048,13,26,1
     0.127262035147813646,3,12,0
     0.189531644900465951,13,24,1
     0.178449615310480786,13,26,1
     0.193292425334638224,13,26,1
     0.143665982577508650,13,24,1
     0.154341035477559035,16,27,1
     0.161722087615060212,16,27,1
     0.288145635760056529,6,23,0
     0.202756063825036442,16,27,1
     0.171082351787285480,13,20,1
     0.137411224758935607,3,12,0
     0.220846612600204412,1,18,0
     0.193671449225650216,16,25,1
     0.151113576279548023,16,27,1
     0.111964510399824232,16,25,1
     0.113857809110068889,7,26,1
     0.512515916715635567,17,26,1
     0.481453573375515587,17,26,1
     0.770262903941550170,18,27,1
     0.642465383587914940,18,27,1
     0.696668390082342381,18,27,1
     0.637552799066789522,18,27,1
     0.205610862144574413,16,27,1
     0.228352134482334573,10,17,0
     0.190292177237294247,8,17,0
     0.270597525101962999,10,17,0
     0.277389825839276905,1,16,0
     0.310943841206722082,1,16,0
     0.443994047160475080,7,18,0
     0.123754319376405394,7,18,1
     0.117110929211187487,12,27,1
     0.447653809905124045,7,20,0
     0.106036399092341874,13,20,0
     0.140608567188363509,13,22,0
     0.316299474283127435,1,20,0
     0.133551869666137885,13,20,1
     0.170675375097350757,8,19,0
     0.365542144761271781,14,23,0
     0.140399032338177465,2,13,0
     0.259377237153042950,6,21,0
     0.112052073521445958,2,13,0
     0.109235671308534191,2,13,0
     0.114343626495228806,2,13,0
     0.323395662846673149,1,22,0
     0.232102972414469561,7,22,0
     0.594277717476187406,13,22,0
     0.186928623650008841,5,22,0
     0.217612135758106118,7,20,0
     0.158618657858532713,20,27,1
     0.426995444505404886,13,22,0
     0.119152108197260367,2,13,0
     0.094460163737204547,7,22,1
     0.153449355221363826,13,20,0
     0.326664295228612511,1,18,0
     0.237932884633637487,1,16,0
     0.248886264320320572,1,16,0
     0.400041247966692937,7,18,0
     0.125062584778168256,6,19,0
     0.134296889722145540,8,21,0
     0.084678459774697165,19,26,1
     0.162491801565636335,20,27,1
     0.415952905956740004,7,20,0
     0.162011952644090296,8,23,0
     0.421011761646481464,10,23,0
     0.104996958278320077,7,26,1
     0.120446777643706551,19,26,1
     0.146019643890055201,19,26,1
     0.391156666018601051,7,20,0
     0.256662100273810756,7,20,0
     0.212962173083803441,7,20,0
     0.585982028315697900,8,21,0
     0.631636226001704659,8,21,0
     0.432093791236466573,10,21,0
     0.434235987912062749,10,21,0
     0.116586982247763274,6,17,0
     0.206261281580379929,6,17,0
     0.107304605223484256,13,26,1
     0.141861068379695893,13,26,1
     0.134854551922265364,18,27,1
     0.118487652502992688,13,26,1
     0.153044115659204311,13,26,1
     0.182729735707519186,13,22,1
     0.182729735707519186,13,22,1
     0.163413543605247624,18,25,1
     0.186037525084374294,13,20,1
     0.186037525084374294,13,20,1
     0.105152979289984128,15,24,1
     0.112927219503114171,15,26,1
     0.140994255792852796,16,27,1
     0.158636860814407421,16,27,1
     0.247350508756653348,1,16,0
     0.217920451387167258,1,16,0
     0.216596233401438160,7,20,0
     0.205445219216017022,1,16,0
     0.107219860703071282,1,16,0
     0.257475912266265150,1,16,0
     0.146479566189211735,18,27,1
     0.223283336290555801,1,16,0
     0.261801854371696618,1,16,0
     0.156804896093376611,13,26,1
     0.171647706117534021,13,24,1
     0.261528863086543106,1,16,0
     0.225906156237247885,1,16,0
     0.174955495494389129,13,22,1
     0.243113712051943209,1,16,0
     0.191027341193512779,16,27,1
     0.197783428678066475,16,25,1
     0.559229353911899096,7,18,0
     0.400651910761201269,6,17,0
     0.625850219165425825,8,21,0
     0.554990640881685038,6,17,0
     0.404060717827579741,6,17,0
     0.567831428914685299,6,17,0
     0.478157129582068519,6,17,0
     0.148957783648635322,16,25,1
     0.382515099974494621,7,22,0
     0.142610836823676840,17,24,1
     0.142610836823676840,17,24,1
     0.667040464031222524,7,18,0
     0.494353458487081676,7,18,0
     0.481777401285397366,7,18,0
     0.631847690638655202,8,19,0
     0.646143015242034435,8,19,0
     0.719551766891306066,7,20,0
     0.416294689178340283,10,19,0
     0.432585939288699595,10,19,0
     0.117288485952453267,14,21,1
     0.117288485952453267,14,21,1
     0.120134189060491600,18,25,1
     0.141130350182127412,6,21,0
     0.199558281092463041,7,20,0
     0.095023409082959712,14,25,1
     0.063976770682649703,10,19,0
     0.119446387567859372,10,19,0
     0.426266377033363453,6,21,0
     0.200627129058352588,7,20,0
     0.175635463469477504,20,27,1
     0.108249551674045083,7,20,0
     0.471920574719370378,6,21,0
     0.136316587963783736,1,22,0
     0.161114885614841830,20,27,1
     0.382515099974494566,1,22,0
     0.076309564336192043,7,24,1
     0.178615578824182109,1,18,0
     0.188780473375114111,1,20,0
     0.139764886071482242,6,21,0
     0.440431135407936714,7,22,0
     0.087391593926177166,7,24,1
     0.105870187934484244,2,17,0
     0.300539529219916945,1,18,0
     0.301456664258969942,1,18,0
     0.597447496138263867,6,19,0
     0.681742765324536482,7,20,0
     0.737816979937158557,6,17,0
     0.309230904472099999,1,20,0
     0.747632399136361259,6,19,0
     0.194811907729195266,1,20,0
     0.132002646073308694,1,20,0
     0.138383555779118927,13,22,1
     0.210272825033833571,1,20,0
     0.251945027805669575,13,20,0
     0.149465585369104093,13,20,1
     0.175212781839732795,2,19,0
     0.115067499853206232,5,18,0
     0.114835915934876798,5,18,0
     0.129050342130111712,11,18,0
     0.101337195533671071,7,24,1
     0.096138165159490516,13,20,1
     0.109362584084061049,4,11,0
     0.149329683638818794,18,27,1
     0.139047677426982236,2,23,0
     0.147511507532093883,20,27,1
     0.122063004773633049,13,26,1
     0.331225099040933335,1,20,0
     0.563114356446544173,13,22,0
     0.157211872783311335,7,18,0
     0.166705380398136399,7,18,0
     0.340295356796713466,1,22,0
     0.095335891409433493,6,21,0
     0.137877670384154299,1,22,0
     0.193673365551154331,2,23,0
     0.105562312608568631,6,21,0
     0.095337807734937621,6,21,0
     0.422082859984279468,1,22,0
     0.135284980667305821,1,22,0
     0.161073336860602517,1,22,0
     0.414842316577621717,13,22,0
     0.109808525109922228,3,12,0
     0.105093616611441440,3,12,0
     0.157860041847208393,5,22,0
     0.066804518478969566,13,26,1
     0.108403849019194351,10,17,0
     0.145706913919425168,13,22,0
     0.100461856893013554,20,27,1
     0.096195332451291735,3,12,0
     0.210410835748612163,5,18,0
     0.368935333290088319,1,20,0
     0.147072625674226631,1,22,0
     0.080224449456524335,6,23,0
     0.143580669827795354,11,18,0
     0.152973493799501620,18,27,1
     0.321393974901920509,1,20,0
     0.174165080571873493,6,23,0
     0.150957875853027917,2,19,0
     0.134413753738893915,19,26,1
     0.231662174231098222,6,21,0
     0.135310435450163802,18,25,1
     0.211525646810309914,19,26,1
     0.254083519756412080,19,26,1
     0.174165080571873493,6,23,0
     0.315621422633543203,1,20,0
     0.265463867488254235,19,26,1
     0.547961562111977663,6,21,0
     0.593615759797984421,6,21,0
     0.413678461004137965,7,22,0
     0.216991671848975554,19,26,1
     0.136316587963783736,7,22,0
     0.719494406940515696,6,19,0
     0.330464232657700641,1,22,0
     0.485184292026271724,6,21,0
     0.283541067952261805,20,27,1
     0.193517344539490210,7,20,0
     0.146400918152975734,18,25,1
     0.647409625632816677,12,21,0
     0.478973246931598484,1,20,0
     0.449756515539399992,6,19,0
     0.388115344600837242,7,18,0
     0.183589369408366704,2,21,0
     0.151665141995490721,7,18,0
     0.192471700984550131,1,22,0
     0.276039819024285427,13,22,0
     0.198643310023070285,12,21,0
     0.182924913714099024,2,21,0
     0.170928247101125502,12,23,0
     0.170928247101125502,12,23,0
     0.198666848480424124,1,22,0
     0.090587020030100954,4,11,0
     0.133514542594478175,7,18,0
     0.104941762297189961,7,18,0
     0.167774228364026057,7,18,0
     0.173945923804794150,18,27,1
     0.188476251502477848,18,25,1
     0.179026507883126684,7,18,0
     0.129248018152756355,7,18,0
     0.144299794797799530,18,27,1
     0.299806615635606843,6,19,0
     0.495410713225406807,6,19,0
     0.485186208351775783,6,19,0
     0.452756236931350253,1,20,0
     0.457471145429831028,1,20,0
     0.407548506976598335,1,20,0
     0.457643119025461342,1,20,0
     0.421223226283431951,1,22,0
     0.139752779599784605,3,12,0
     0.239196997008355006,20,27,1
     0.228310479471354050,5,20,0
     0.052920195875522526,5,20,0
     0.150437775001872248,11,20,0
     0.190780052335373429,20,27,1
     0.136316587963783736,1,22,0
     0.172194857491907799,1,22,0
     0.388498782833418044,1,22,0
